# Two Dipoles. Viscous opposite moments. $\\Reyn=8$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.125
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
15.300000,1.154741,1.348067,1.845259,-1.348067,3.634571
15.400000,1.156716,1.345872,1.843284,-1.345872,3.622744
15.500000,1.158647,1.343553,1.841353,-1.343553,3.610270
15.600000,1.160536,1.341111,1.839464,-1.341111,3.597160
15.700000,1.162383,1.338548,1.837617,-1.338548,3.583423
15.800000,1.164189,1.335865,1.835811,-1.335865,3.569073
15.900000,1.165956,1.333064,1.834044,-1.333064,3.554120
16.000000,1.167682,1.330146,1.832318,-1.330146,3.538575
16.100000,1.169371,1.327112,1.830629,-1.327112,3.522452
16.200000,1.171021,1.323964,1.828979,-1.323964,3.505764
16.300000,1.172633,1.320705,1.827367,-1.320705,3.488521
16.400000,1.174209,1.317334,1.825791,-1.317334,3.470739
16.500000,1.175748,1.313855,1.824252,-1.313855,3.452430
16.600000,1.177253,1.310269,1.822747,-1.310269,3.433607
16.700000,1.178722,1.306577,1.821278,-1.306577,3.414285
16.800000,1.180157,1.302781,1.819843,-1.302781,3.394477
16.900000,1.181558,1.298884,1.818442,-1.298884,3.374197
17.000000,1.182926,1.294886,1.817074,-1.294886,3.353460
17.100000,1.184261,1.290790,1.815739,-1.290790,3.332278
17.200000,1.185564,1.286598,1.814436,-1.286598,3.310668
17.300000,1.186836,1.282311,1.813164,-1.282311,3.288642
17.400000,1.188077,1.277931,1.811923,-1.277931,3.266217
17.500000,1.189287,1.273461,1.810713,-1.273461,3.243405
17.600000,1.190467,1.268902,1.809533,-1.268902,3.220222
17.700000,1.191618,1.264255,1.808382,-1.264255,3.196682
17.800000,1.192739,1.259524,1.807261,-1.259524,3.172801
17.900000,1.193833,1.254709,1.806167,-1.254709,3.148591
18.000000,1.194897,1.249814,1.805103,-1.249814,3.124068
18.100000,1.195935,1.244839,1.804065,-1.244839,3.099247
18.200000,1.196945,1.239786,1.803055,-1.239786,3.074140
18.300000,1.197928,1.234659,1.802072,-1.234659,3.048764
18.400000,1.198885,1.229458,1.801115,-1.229458,3.023132
18.500000,1.199816,1.224185,1.800184,-1.224185,2.997258
18.600000,1.200721,1.218843,1.799279,-1.218843,2.971157
18.700000,1.201601,1.213433,1.798399,-1.213433,2.944841
18.800000,1.202457,1.207958,1.797543,-1.207958,2.918326
18.900000,1.203288,1.202419,1.796712,-1.202419,2.891624
19.000000,1.204095,1.196818,1.795905,-1.196818,2.864748
19.100000,1.204878,1.191158,1.795122,-1.191158,2.837714
19.200000,1.205638,1.185439,1.794362,-1.185439,2.810532
19.300000,1.206375,1.179665,1.793625,-1.179665,2.783217
19.400000,1.207089,1.173836,1.792911,-1.173836,2.755782
19.500000,1.207781,1.167955,1.792219,-1.167955,2.728238
19.600000,1.208451,1.162024,1.791549,-1.162024,2.700598
19.700000,1.209099,1.156044,1.790901,-1.156044,2.672875
19.800000,1.209726,1.150017,1.790274,-1.150017,2.645080
19.900000,1.210332,1.143946,1.789668,-1.143946,2.617226
20.000000,1.210917,1.137832,1.789083,-1.137832,2.589322
20.100000,1.211482,1.131676,1.788518,-1.131676,2.561382
20.200000,1.212026,1.125481,1.787974,-1.125481,2.533417
20.300000,1.212551,1.119249,1.787449,-1.119249,2.505437
20.400000,1.213056,1.112981,1.786944,-1.112981,2.477452
20.500000,1.213541,1.106678,1.786459,-1.106678,2.449473
20.600000,1.214008,1.100343,1.785992,-1.100343,2.421510
20.700000,1.214455,1.093978,1.785545,-1.093978,2.393574
20.800000,1.214884,1.087583,1.785116,-1.087583,2.365674
20.900000,1.215294,1.081161,1.784706,-1.081161,2.337819
21.000000,1.215687,1.074714,1.784313,-1.074714,2.310018
