# Two Dipoles. Viscous opposite moments. $\\Reyn=2$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0.5
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
24.499999,0.762148,0.233553,2.237852,-0.233553,0.109094
24.599999,0.761048,0.231937,2.238952,-0.231937,0.107590
24.699999,0.759952,0.230342,2.240048,-0.230342,0.106115
24.799999,0.758861,0.228767,2.241139,-0.228767,0.104669
24.899999,0.757774,0.227212,2.242226,-0.227212,0.103251
24.999999,0.756691,0.225677,2.243309,-0.225677,0.101861
25.099999,0.755614,0.224162,2.244386,-0.224162,0.100497
25.199999,0.754540,0.222665,2.245460,-0.222665,0.099160
25.299999,0.753471,0.221188,2.246529,-0.221188,0.097848
25.399999,0.752407,0.219728,2.247593,-0.219728,0.096561
25.499999,0.751347,0.218287,2.248653,-0.218287,0.095299
25.599999,0.750292,0.216864,2.249708,-0.216864,0.094060
25.699999,0.749241,0.215458,2.250759,-0.215458,0.092844
25.799999,0.748195,0.214070,2.251805,-0.214070,0.091652
25.899999,0.747153,0.212698,2.252847,-0.212698,0.090481
25.999999,0.746116,0.211344,2.253884,-0.211344,0.089332
26.099999,0.745083,0.210005,2.254917,-0.210005,0.088205
26.199999,0.744055,0.208683,2.255945,-0.208683,0.087098
26.299999,0.743032,0.207377,2.256968,-0.207377,0.086011
26.399999,0.742013,0.206087,2.257987,-0.206087,0.084944
26.499999,0.740998,0.204812,2.259002,-0.204812,0.083896
26.599999,0.739988,0.203552,2.260012,-0.203552,0.082867
26.699999,0.738983,0.202307,2.261017,-0.202307,0.081856
26.799999,0.737982,0.201077,2.262018,-0.201077,0.080864
26.899999,0.736985,0.199861,2.263015,-0.199861,0.079889
26.999999,0.735993,0.198659,2.264007,-0.198659,0.078931
27.099999,0.735005,0.197471,2.264995,-0.197471,0.077990
27.199999,0.734022,0.196297,2.265978,-0.196297,0.077065
27.299999,0.733044,0.195137,2.266956,-0.195137,0.076157
27.399999,0.732069,0.193990,2.267931,-0.193990,0.075264
27.499999,0.731100,0.192856,2.268900,-0.192856,0.074387
27.599999,0.730134,0.191735,2.269866,-0.191735,0.073525
27.699999,0.729173,0.190627,2.270827,-0.190627,0.072677
27.799999,0.728217,0.189531,2.271783,-0.189531,0.071844
27.899999,0.727265,0.188448,2.272735,-0.188448,0.071025
27.999999,0.726317,0.187377,2.273683,-0.187377,0.070220
28.099999,0.725373,0.186318,2.274627,-0.186318,0.069428
28.199999,0.724434,0.185270,2.275566,-0.185270,0.068650
28.299999,0.723499,0.184234,2.276501,-0.184234,0.067885
28.399999,0.722569,0.183210,2.277431,-0.183210,0.067132
28.499999,0.721643,0.182197,2.278357,-0.182197,0.066391
28.599999,0.720721,0.181194,2.279279,-0.181194,0.065663
28.699999,0.719803,0.180203,2.280197,-0.180203,0.064946
28.799999,0.718890,0.179223,2.281110,-0.179223,0.064242
28.899999,0.717980,0.178253,2.282020,-0.178253,0.063548
28.999999,0.717075,0.177293,2.282925,-0.177293,0.062866
29.099999,0.716174,0.176344,2.283826,-0.176344,0.062194
29.199999,0.715278,0.175405,2.284722,-0.175405,0.061534
29.299999,0.714385,0.174476,2.285615,-0.174476,0.060884
29.399999,0.713497,0.173556,2.286503,-0.173556,0.060244
29.499999,0.712612,0.172647,2.287388,-0.172647,0.059614
29.599999,0.711732,0.171747,2.288268,-0.171747,0.058994
29.699999,0.710856,0.170856,2.289144,-0.170856,0.058383
29.799999,0.709984,0.169974,2.290016,-0.169974,0.057783
