# Two Dipoles. Viscous opposite moments. $\\Reyn=2e+01$, $x(0)=3$
# Commit: 2026-06-04-6-gb37eda4-dirty
# KinematicViscosity: 0.0416667
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-24 23:51:19
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
13.200000,1.174740,1.891121,1.825260,-1.891121,7.152677
13.300000,1.179039,1.908594,1.820961,-1.908594,7.285460
13.400000,1.183272,1.926234,1.816728,-1.926234,7.420752
13.500000,1.187439,1.944040,1.812561,-1.944040,7.558579
13.600000,1.191543,1.962010,1.808457,-1.962010,7.698969
13.700000,1.195584,1.980145,1.804416,-1.980145,7.841948
13.800000,1.199562,1.998442,1.800438,-1.998442,7.987540
13.900000,1.203480,2.016900,1.796520,-2.016900,8.135775
14.000000,1.207337,2.035519,1.792663,-2.035519,8.286676
14.100000,1.211134,2.054297,1.788866,-2.054297,8.440271
14.200000,1.214873,2.073233,1.785127,-2.073233,8.596586
14.300000,1.218555,2.092325,1.781445,-2.092325,8.755646
14.400000,1.222179,2.111573,1.777821,-2.111573,8.917477
14.500000,1.225748,2.130975,1.774252,-2.130975,9.082105
14.600000,1.229261,2.150530,1.770739,-2.150530,9.249557
14.700000,1.232720,2.170237,1.767280,-2.170237,9.419855
14.800000,1.236126,2.190094,1.763874,-2.190094,9.593027
14.900000,1.239479,2.210102,1.760521,-2.210102,9.769098
15.000000,1.242780,2.230257,1.757220,-2.230257,9.948092
15.100000,1.246031,2.250559,1.753969,-2.250559,10.130035
15.200000,1.249231,2.271008,1.750769,-2.271008,10.314951
15.300000,1.252382,2.291600,1.747618,-2.291600,10.502863
15.400000,1.255484,2.312336,1.744516,-2.312336,10.693798
15.500000,1.258538,2.333214,1.741462,-2.333214,10.887779
15.600000,1.261546,2.354233,1.738454,-2.354233,11.084830
15.700000,1.264507,2.375392,1.735493,-2.375392,11.284974
15.800000,1.267423,2.396689,1.732577,-2.396689,11.488234
15.900000,1.270294,2.418123,1.729706,-2.418123,11.694635
16.000000,1.273121,2.439693,1.726879,-2.439693,11.904200
16.100000,1.275904,2.461397,1.724096,-2.461397,12.116951
16.200000,1.278645,2.483235,1.721355,-2.483235,12.332909
16.300000,1.281344,2.505204,1.718656,-2.505204,12.552098
16.400000,1.284002,2.527305,1.715998,-2.527305,12.774539
16.500000,1.286619,2.549535,1.713381,-2.549535,13.000254
16.600000,1.289197,2.571893,1.710803,-2.571893,13.229265
16.700000,1.291735,2.594378,1.708265,-2.594378,13.461592
16.800000,1.294234,2.616988,1.705766,-2.616988,13.697256
16.900000,1.296696,2.639723,1.703304,-2.639723,13.936278
17.000000,1.299120,2.662581,1.700880,-2.662581,14.178678
17.100000,1.301508,2.685561,1.698492,-2.685561,14.424475
17.200000,1.303859,2.708661,1.696141,-2.708661,14.673688
17.300000,1.306176,2.731880,1.693824,-2.731880,14.926337
17.400000,1.308457,2.755217,1.691543,-2.755217,15.182441
17.500000,1.310703,2.778670,1.689297,-2.778670,15.442018
17.600000,1.312917,2.802239,1.687083,-2.802239,15.705084
17.700000,1.315096,2.825921,1.684904,-2.825921,15.971659
17.800000,1.317244,2.849716,1.682756,-2.849716,16.241758
17.900000,1.319359,2.873621,1.680641,-2.873621,16.515398
18.000000,1.321442,2.897637,1.678558,-2.897637,16.792595
18.100000,1.323495,2.921760,1.676505,-2.921760,17.073367
18.200000,1.325517,2.945991,1.674483,-2.945991,17.357729
18.300000,1.327509,2.970328,1.672491,-2.970328,17.645695
18.400000,1.329472,2.994769,1.670528,-2.994769,17.937278
18.500000,1.331405,3.019312,1.668595,-3.019312,18.232492
18.600000,1.333310,3.043957,1.666690,-3.043957,18.531353
18.700000,1.335187,3.068703,1.664813,-3.068703,18.833874
18.800000,1.337036,3.093547,1.662964,-3.093547,19.140067
18.900000,1.338859,3.118488,1.661141,-3.118488,19.449940
19.000000,1.340654,3.143526,1.659346,-3.143526,19.763508
19.100000,1.342423,3.168658,1.657577,-3.168658,20.080785
19.200000,1.344167,3.193883,1.655833,-3.193883,20.401778
19.300000,1.345885,3.219200,1.654115,-3.219200,20.726493
19.400000,1.347578,3.244607,1.652422,-3.244607,21.054948
19.500000,1.349247,3.270103,1.650753,-3.270103,21.387149
19.600000,1.350891,3.295686,1.649109,-3.295686,21.723097
19.700000,1.352512,3.321356,1.647488,-3.321356,22.062809
19.800000,1.354109,3.347110,1.645891,-3.347110,22.406292
19.900000,1.355684,3.372947,1.644316,-3.372947,22.753542
20.000000,1.357236,3.398866,1.642764,-3.398866,23.104578
20.100000,1.358765,3.424865,1.641235,-3.424865,23.459400
20.200000,1.360273,3.450942,1.639727,-3.450942,23.818007
20.300000,1.361759,3.477098,1.638241,-3.477098,24.180417
20.400000,1.363224,3.503328,1.636776,-3.503328,24.546619
20.500000,1.364668,3.529633,1.635332,-3.529633,24.916625
20.600000,1.366092,3.556012,1.633908,-3.556012,25.290437
20.700000,1.367496,3.582461,1.632504,-3.582461,25.668049
20.800000,1.368880,3.608980,1.631120,-3.608980,26.049475
20.900000,1.370244,3.635567,1.629756,-3.635567,26.434700
21.000000,1.371590,3.662222,1.628410,-3.662222,26.823740
21.100000,1.372916,3.688942,1.627084,-3.688942,27.216579
21.200000,1.374224,3.715725,1.625776,-3.715725,27.613228
21.300000,1.375514,3.742571,1.624486,-3.742571,28.013677
21.400000,1.376785,3.769478,1.623215,-3.769478,28.417927
21.500000,1.378039,3.796444,1.621961,-3.796444,28.825973
21.600000,1.379276,3.823468,1.620724,-3.823468,29.237810
21.700000,1.380496,3.850548,1.619504,-3.850548,29.653436
21.800000,1.381698,3.877682,1.618302,-3.877682,30.072841
21.900000,1.382885,3.904870,1.617115,-3.904870,30.496024
22.000000,1.384054,3.932110,1.615946,-3.932110,30.922974
22.100000,1.385208,3.959399,1.614792,-3.959399,31.353684
22.200000,1.386346,3.986737,1.613654,-3.986737,31.788151
22.300000,1.387469,4.014122,1.612531,-4.014122,32.226354
22.399999,1.388576,4.041553,1.611424,-4.041553,32.668301
22.499999,1.389669,4.069027,1.610331,-4.069027,33.113959
22.599999,1.390746,4.096544,1.609254,-4.096544,33.563343
22.699999,1.391809,4.124101,1.608191,-4.124101,34.016413
22.799999,1.392858,4.151698,1.607142,-4.151698,34.473185
