# Two Dipoles. Viscous opposite moments. $\\Reyn=0.5$, $x(0)=3$
# Commit: 2026-08-08-4-g5e9f416
# KinematicViscosity: 2
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-08-14 01:33:44
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z
43.799999,0.414246,0.103871,2.585754,-0.103871,0.021578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.899999,0.413935,0.103625,2.586065,-0.103625,0.021476,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
43.999999,0.413625,0.103380,2.586375,-0.103380,0.021375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.099999,0.413317,0.103137,2.586683,-0.103137,0.021275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.199999,0.413009,0.102895,2.586991,-0.102895,0.021175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.299999,0.412702,0.102654,2.587298,-0.102654,0.021076,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.399999,0.412396,0.102415,2.587604,-0.102415,0.020978,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.499999,0.412091,0.102176,2.587909,-0.102176,0.020880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.599999,0.411787,0.101939,2.588213,-0.101939,0.020783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.699999,0.411483,0.101703,2.588517,-0.101703,0.020687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.799999,0.411181,0.101468,2.588819,-0.101468,0.020591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.899999,0.410879,0.101234,2.589121,-0.101234,0.020497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
44.999999,0.410578,0.101001,2.589422,-0.101001,0.020403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.099999,0.410279,0.100770,2.589721,-0.100770,0.020309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.199999,0.409980,0.100539,2.590020,-0.100539,0.020216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.299999,0.409681,0.100310,2.590319,-0.100310,0.020124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.399999,0.409384,0.100082,2.590616,-0.100082,0.020033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.499999,0.409088,0.099855,2.590912,-0.099855,0.019942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.599999,0.408792,0.099628,2.591208,-0.099628,0.019852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.699999,0.408497,0.099404,2.591503,-0.099404,0.019762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.799999,0.408203,0.099180,2.591797,-0.099180,0.019673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.899999,0.407910,0.098957,2.592090,-0.098957,0.019585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
45.999999,0.407618,0.098735,2.592382,-0.098735,0.019497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.099999,0.407327,0.098514,2.592673,-0.098514,0.019410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.199999,0.407036,0.098295,2.592964,-0.098295,0.019324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.299999,0.406746,0.098076,2.593254,-0.098076,0.019238,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.399999,0.406457,0.097858,2.593543,-0.097858,0.019153,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.499999,0.406169,0.097642,2.593831,-0.097642,0.019068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.599999,0.405882,0.097426,2.594118,-0.097426,0.018984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.699999,0.405595,0.097212,2.594405,-0.097212,0.018900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.799999,0.405309,0.096998,2.594691,-0.096998,0.018817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.899999,0.405024,0.096785,2.594976,-0.096785,0.018735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
46.999999,0.404740,0.096574,2.595260,-0.096574,0.018653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.099999,0.404456,0.096363,2.595544,-0.096363,0.018572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.199999,0.404174,0.096154,2.595826,-0.096154,0.018491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.299999,0.403892,0.095945,2.596108,-0.095945,0.018411,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.399999,0.403611,0.095737,2.596389,-0.095737,0.018331,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.499999,0.403330,0.095530,2.596670,-0.095530,0.018252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.599999,0.403051,0.095324,2.596949,-0.095324,0.018174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.699999,0.402772,0.095120,2.597228,-0.095120,0.018095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.799999,0.402494,0.094916,2.597506,-0.094916,0.018018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.899999,0.402216,0.094713,2.597784,-0.094713,0.017941,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
47.999999,0.401940,0.094510,2.598060,-0.094510,0.017864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.099999,0.401664,0.094309,2.598336,-0.094309,0.017788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.199999,0.401388,0.094109,2.598612,-0.094109,0.017713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.299999,0.401114,0.093909,2.598886,-0.093909,0.017638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.399999,0.400840,0.093711,2.599160,-0.093711,0.017563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.499999,0.400567,0.093513,2.599433,-0.093513,0.017489,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.599999,0.400295,0.093316,2.599705,-0.093316,0.017416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.699999,0.400024,0.093121,2.599976,-0.093121,0.017343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.799999,0.399753,0.092926,2.600247,-0.092926,0.017270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.899999,0.399483,0.092731,2.600517,-0.092731,0.017198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
48.999999,0.399213,0.092538,2.600787,-0.092538,0.017127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.099999,0.398945,0.092346,2.601055,-0.092346,0.017055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.199999,0.398677,0.092154,2.601323,-0.092154,0.016985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.299999,0.398409,0.091963,2.601591,-0.091963,0.016914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.399999,0.398143,0.091773,2.601857,-0.091773,0.016845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.499999,0.397877,0.091584,2.602123,-0.091584,0.016775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.599999,0.397611,0.091396,2.602389,-0.091396,0.016706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.699999,0.397347,0.091208,2.602653,-0.091208,0.016638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.799999,0.397083,0.091022,2.602917,-0.091022,0.016570,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.899999,0.396820,0.090836,2.603180,-0.090836,0.016502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
49.999999,0.396557,0.090651,2.603443,-0.090651,0.016435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.099999,0.396295,0.090467,2.603705,-0.090467,0.016368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.199999,0.396034,0.090283,2.603966,-0.090283,0.016302,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.299999,0.395774,0.090100,2.604226,-0.090100,0.016236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.399999,0.395514,0.089919,2.604486,-0.089919,0.016171,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.499999,0.395255,0.089737,2.604745,-0.089737,0.016106,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.599999,0.394996,0.089557,2.605004,-0.089557,0.016041,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.699999,0.394738,0.089377,2.605262,-0.089377,0.015977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.799999,0.394481,0.089199,2.605519,-0.089199,0.015913,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.899999,0.394224,0.089021,2.605776,-0.089021,0.015849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.999999,0.393968,0.088843,2.606032,-0.088843,0.015786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.099999,0.393713,0.088667,2.606287,-0.088667,0.015724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.199999,0.393458,0.088491,2.606542,-0.088491,0.015661,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.299999,0.393204,0.088316,2.606796,-0.088316,0.015599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.399999,0.392951,0.088141,2.607049,-0.088141,0.015538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.499999,0.392698,0.087968,2.607302,-0.087968,0.015477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.599999,0.392446,0.087795,2.607554,-0.087795,0.015416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.699999,0.392194,0.087623,2.607806,-0.087623,0.015355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.799999,0.391944,0.087451,2.608056,-0.087451,0.015295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.899999,0.391693,0.087280,2.608307,-0.087280,0.015236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
51.999999,0.391444,0.087110,2.608556,-0.087110,0.015176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.099999,0.391194,0.086941,2.608806,-0.086941,0.015117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.199999,0.390946,0.086772,2.609054,-0.086772,0.015059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.299999,0.390698,0.086604,2.609302,-0.086604,0.015001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.399999,0.390451,0.086437,2.609549,-0.086437,0.014943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.499999,0.390204,0.086270,2.609796,-0.086270,0.014885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.599999,0.389958,0.086104,2.610042,-0.086104,0.014828,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.699999,0.389713,0.085939,2.610287,-0.085939,0.014771,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.799999,0.389468,0.085774,2.610532,-0.085774,0.014714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.899999,0.389223,0.085610,2.610777,-0.085610,0.014658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
52.999999,0.388980,0.085447,2.611020,-0.085447,0.014602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.099999,0.388736,0.085284,2.611264,-0.085284,0.014547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.199999,0.388494,0.085122,2.611506,-0.085122,0.014492,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.299999,0.388252,0.084961,2.611748,-0.084961,0.014437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.399999,0.388010,0.084800,2.611990,-0.084800,0.014382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.499999,0.387770,0.084640,2.612230,-0.084640,0.014328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.599999,0.387529,0.084481,2.612471,-0.084481,0.014274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.699999,0.387290,0.084322,2.612710,-0.084322,0.014220,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.799999,0.387050,0.084164,2.612950,-0.084164,0.014167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.899999,0.386812,0.084007,2.613188,-0.084007,0.014114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
53.999999,0.386574,0.083850,2.613426,-0.083850,0.014062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.099999,0.386336,0.083693,2.613664,-0.083693,0.014009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.199999,0.386099,0.083538,2.613901,-0.083538,0.013957,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.299999,0.385863,0.083383,2.614137,-0.083383,0.013905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.399999,0.385627,0.083228,2.614373,-0.083228,0.013854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.499999,0.385392,0.083075,2.614608,-0.083075,0.013803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.599999,0.385157,0.082921,2.614843,-0.082921,0.013752,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.699999,0.384923,0.082769,2.615077,-0.082769,0.013701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.799999,0.384690,0.082617,2.615310,-0.082617,0.013651,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.899999,0.384456,0.082465,2.615544,-0.082465,0.013601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
54.999999,0.384224,0.082314,2.615776,-0.082314,0.013551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.099999,0.383992,0.082164,2.616008,-0.082164,0.013502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.199999,0.383760,0.082014,2.616240,-0.082014,0.013453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.299999,0.383529,0.081865,2.616471,-0.081865,0.013404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.399999,0.383299,0.081717,2.616701,-0.081717,0.013355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.499999,0.383069,0.081569,2.616931,-0.081569,0.013307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.599999,0.382840,0.081421,2.617160,-0.081421,0.013259,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.699999,0.382611,0.081274,2.617389,-0.081274,0.013211,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.799999,0.382382,0.081128,2.617618,-0.081128,0.013163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.899999,0.382154,0.080982,2.617846,-0.080982,0.013116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
55.999999,0.381927,0.080837,2.618073,-0.080837,0.013069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.099999,0.381700,0.080692,2.618300,-0.080692,0.013023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.199999,0.381474,0.080548,2.618526,-0.080548,0.012976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.299999,0.381248,0.080405,2.618752,-0.080405,0.012930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.399999,0.381023,0.080262,2.618977,-0.080262,0.012884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.499999,0.380798,0.080119,2.619202,-0.080119,0.012838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.599999,0.380574,0.079977,2.619426,-0.079977,0.012793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.699999,0.380350,0.079836,2.619650,-0.079836,0.012748,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.799999,0.380127,0.079695,2.619873,-0.079695,0.012703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.899999,0.379904,0.079555,2.620096,-0.079555,0.012658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
56.999999,0.379681,0.079415,2.620319,-0.079415,0.012613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.099999,0.379460,0.079275,2.620540,-0.079275,0.012569,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.199999,0.379238,0.079137,2.620762,-0.079137,0.012525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.299999,0.379017,0.078998,2.620983,-0.078998,0.012481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.399999,0.378797,0.078860,2.621203,-0.078860,0.012438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.499999,0.378577,0.078723,2.621423,-0.078723,0.012395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.599999,0.378358,0.078586,2.621642,-0.078586,0.012352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.699999,0.378139,0.078450,2.621861,-0.078450,0.012309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.799999,0.377920,0.078314,2.622080,-0.078314,0.012266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.899999,0.377702,0.078179,2.622298,-0.078179,0.012224,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
57.999999,0.377485,0.078044,2.622515,-0.078044,0.012182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.099999,0.377268,0.077910,2.622732,-0.077910,0.012140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.199999,0.377051,0.077776,2.622949,-0.077776,0.012098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.299999,0.376835,0.077643,2.623165,-0.077643,0.012057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.399999,0.376619,0.077510,2.623381,-0.077510,0.012016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.499999,0.376404,0.077378,2.623596,-0.077378,0.011975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.599999,0.376189,0.077246,2.623811,-0.077246,0.011934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.699999,0.375975,0.077114,2.624025,-0.077114,0.011893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.799999,0.375761,0.076983,2.624239,-0.076983,0.011853,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.899999,0.375548,0.076853,2.624452,-0.076853,0.011813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
58.999999,0.375335,0.076723,2.624665,-0.076723,0.011773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.099999,0.375122,0.076593,2.624878,-0.076593,0.011733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.199999,0.374910,0.076464,2.625090,-0.076464,0.011694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.299999,0.374699,0.076335,2.625301,-0.076335,0.011654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.399999,0.374487,0.076207,2.625513,-0.076207,0.011615,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.499999,0.374277,0.076080,2.625723,-0.076080,0.011576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.599999,0.374067,0.075952,2.625933,-0.075952,0.011537,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.699999,0.373857,0.075825,2.626143,-0.075825,0.011499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.799999,0.373647,0.075699,2.626353,-0.075699,0.011461,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.899999,0.373438,0.075573,2.626562,-0.075573,0.011423,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59.999999,0.373230,0.075448,2.626770,-0.075448,0.011385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.099999,0.373022,0.075323,2.626978,-0.075323,0.011347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.199999,0.372814,0.075198,2.627186,-0.075198,0.011309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.299999,0.372607,0.075074,2.627393,-0.075074,0.011272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.399999,0.372400,0.074950,2.627600,-0.074950,0.011235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.499999,0.372194,0.074827,2.627806,-0.074827,0.011198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.599999,0.371988,0.074704,2.628012,-0.074704,0.011161,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.699999,0.371782,0.074581,2.628218,-0.074581,0.011125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.799999,0.371577,0.074459,2.628423,-0.074459,0.011088,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.899999,0.371373,0.074338,2.628627,-0.074338,0.011052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60.999999,0.371168,0.074217,2.628832,-0.074217,0.011016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.099999,0.370964,0.074096,2.629036,-0.074096,0.010980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.199999,0.370761,0.073975,2.629239,-0.073975,0.010945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.299999,0.370558,0.073855,2.629442,-0.073855,0.010909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.399999,0.370355,0.073736,2.629645,-0.073736,0.010874,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.499999,0.370153,0.073617,2.629847,-0.073617,0.010839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.599999,0.369951,0.073498,2.630049,-0.073498,0.010804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.699999,0.369750,0.073380,2.630250,-0.073380,0.010769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.799999,0.369549,0.073262,2.630451,-0.073262,0.010735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.899999,0.369348,0.073144,2.630652,-0.073144,0.010700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
61.999999,0.369148,0.073027,2.630852,-0.073027,0.010666,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.099999,0.368948,0.072910,2.631052,-0.072910,0.010632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.199999,0.368749,0.072794,2.631251,-0.072794,0.010598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.299999,0.368550,0.072678,2.631450,-0.072678,0.010564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.399999,0.368352,0.072562,2.631648,-0.072562,0.010531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.499999,0.368153,0.072447,2.631847,-0.072447,0.010497,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.599999,0.367956,0.072332,2.632044,-0.072332,0.010464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.699999,0.367758,0.072218,2.632242,-0.072218,0.010431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.799999,0.367561,0.072104,2.632439,-0.072104,0.010398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.899999,0.367365,0.071990,2.632635,-0.071990,0.010365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
62.999999,0.367168,0.071877,2.632832,-0.071877,0.010333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.099999,0.366972,0.071764,2.633028,-0.071764,0.010300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.199999,0.366777,0.071652,2.633223,-0.071652,0.010268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.299999,0.366582,0.071539,2.633418,-0.071539,0.010236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.399999,0.366387,0.071428,2.633613,-0.071428,0.010204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.499999,0.366193,0.071316,2.633807,-0.071316,0.010172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.599999,0.365999,0.071205,2.634001,-0.071205,0.010140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.699999,0.365805,0.071095,2.634195,-0.071095,0.010109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.799999,0.365612,0.070984,2.634388,-0.070984,0.010078,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.899999,0.365419,0.070874,2.634581,-0.070874,0.010046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
63.999999,0.365227,0.070765,2.634773,-0.070765,0.010015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.099999,0.365035,0.070655,2.634965,-0.070655,0.009984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.199999,0.364843,0.070547,2.635157,-0.070547,0.009954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.299999,0.364652,0.070438,2.635348,-0.070438,0.009923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.399999,0.364461,0.070330,2.635539,-0.070330,0.009893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.499999,0.364270,0.070222,2.635730,-0.070222,0.009862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.599999,0.364080,0.070114,2.635920,-0.070114,0.009832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.699999,0.363890,0.070007,2.636110,-0.070007,0.009802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.799999,0.363700,0.069901,2.636300,-0.069901,0.009772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.899999,0.363511,0.069794,2.636489,-0.069794,0.009742,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
64.999999,0.363322,0.069688,2.636678,-0.069688,0.009713,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.099999,0.363134,0.069582,2.636866,-0.069582,0.009683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.199999,0.362946,0.069477,2.637054,-0.069477,0.009654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.299999,0.362758,0.069372,2.637242,-0.069372,0.009625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.399999,0.362571,0.069267,2.637429,-0.069267,0.009596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.499999,0.362384,0.069162,2.637616,-0.069162,0.009567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.599999,0.362197,0.069058,2.637803,-0.069058,0.009538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.699999,0.362011,0.068955,2.637989,-0.068955,0.009509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.799999,0.361825,0.068851,2.638175,-0.068851,0.009481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.899999,0.361639,0.068748,2.638361,-0.068748,0.009453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
65.999999,0.361454,0.068645,2.638546,-0.068645,0.009424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.099999,0.361269,0.068543,2.638731,-0.068543,0.009396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.199999,0.361084,0.068441,2.638916,-0.068441,0.009368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
66.299999,0.360900,0.068339,2.639100,-0.068339,0.009340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
