# Two Dipoles. Viscous opposite moments. $\\Reyn=1$, $x(0)=3$
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 1
# TauMode: ConstPi32 τ = 1/π^(3/2)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_mx,d2_rx,d2_mx,sum_zeta_square
24.599999,0.614851,0.204889,2.385149,-0.204889,0.083959
24.699999,0.614008,0.203760,2.385992,-0.203760,0.083036
24.799999,0.613169,0.202643,2.386831,-0.202643,0.082129
24.899999,0.612335,0.201539,2.387665,-0.201539,0.081236
24.999999,0.611505,0.200447,2.388495,-0.200447,0.080358
25.099999,0.610680,0.199368,2.389320,-0.199368,0.079495
25.199999,0.609859,0.198300,2.390141,-0.198300,0.078646
25.299999,0.609042,0.197243,2.390958,-0.197243,0.077810
25.399999,0.608229,0.196199,2.391771,-0.196199,0.076988
25.499999,0.607421,0.195165,2.392579,-0.195165,0.076179
25.599999,0.606617,0.194143,2.393383,-0.194143,0.075383
25.699999,0.605817,0.193131,2.394183,-0.193131,0.074599
25.799999,0.605022,0.192130,2.394978,-0.192130,0.073828
25.899999,0.604230,0.191140,2.395770,-0.191140,0.073069
25.999999,0.603443,0.190161,2.396557,-0.190161,0.072322
26.099999,0.602660,0.189191,2.397340,-0.189191,0.071587
26.199999,0.601880,0.188232,2.398120,-0.188232,0.070862
26.299999,0.601105,0.187283,2.398895,-0.187283,0.070149
26.399999,0.600334,0.186343,2.399666,-0.186343,0.069447
26.499999,0.599567,0.185413,2.400433,-0.185413,0.068756
26.599999,0.598803,0.184493,2.401197,-0.184493,0.068075
26.699999,0.598044,0.183582,2.401956,-0.183582,0.067405
26.799999,0.597289,0.182680,2.402711,-0.182680,0.066744
26.899999,0.596537,0.181788,2.403463,-0.181788,0.066094
26.999999,0.595789,0.180904,2.404211,-0.180904,0.065453
27.099999,0.595045,0.180030,2.404955,-0.180030,0.064821
27.199999,0.594305,0.179164,2.405695,-0.179164,0.064199
27.299999,0.593569,0.178306,2.406431,-0.178306,0.063586
27.399999,0.592836,0.177457,2.407164,-0.177457,0.062982
27.499999,0.592107,0.176617,2.407893,-0.176617,0.062387
27.599999,0.591381,0.175784,2.408619,-0.175784,0.061800
27.699999,0.590660,0.174960,2.409340,-0.174960,0.061222
27.799999,0.589942,0.174144,2.410058,-0.174144,0.060652
27.899999,0.589227,0.173336,2.410773,-0.173336,0.060090
27.999999,0.588516,0.172535,2.411484,-0.172535,0.059537
28.099999,0.587809,0.171742,2.412191,-0.171742,0.058991
28.199999,0.587105,0.170957,2.412895,-0.170957,0.058452
28.299999,0.586405,0.170179,2.413595,-0.170179,0.057922
28.399999,0.585708,0.169408,2.414292,-0.169408,0.057398
28.499999,0.585014,0.168645,2.414986,-0.168645,0.056882
28.599999,0.584324,0.167889,2.415676,-0.167889,0.056373
28.699999,0.583637,0.167140,2.416363,-0.167140,0.055871
28.799999,0.582954,0.166397,2.417046,-0.166397,0.055376
28.899999,0.582274,0.165662,2.417726,-0.165662,0.054888
28.999999,0.581597,0.164934,2.418403,-0.164934,0.054406
29.099999,0.580924,0.164212,2.419076,-0.164212,0.053931
29.199999,0.580254,0.163496,2.419746,-0.163496,0.053462
29.299999,0.579587,0.162787,2.420413,-0.162787,0.053000
29.399999,0.578923,0.162085,2.421077,-0.162085,0.052543
29.499999,0.578263,0.161389,2.421737,-0.161389,0.052093
29.599999,0.577605,0.160699,2.422395,-0.160699,0.051648
29.699999,0.576951,0.160015,2.423049,-0.160015,0.051210
29.799999,0.576300,0.159338,2.423700,-0.159338,0.050777
29.899999,0.575652,0.158666,2.424348,-0.158666,0.050350
29.999999,0.575007,0.158000,2.424993,-0.158000,0.049928
30.099999,0.574366,0.157341,2.425634,-0.157341,0.049512
30.199999,0.573727,0.156686,2.426273,-0.156686,0.049101
30.299999,0.573091,0.156038,2.426909,-0.156038,0.048696
30.399999,0.572458,0.155395,2.427542,-0.155395,0.048295
30.499999,0.571829,0.154758,2.428171,-0.154758,0.047900
30.599999,0.571202,0.154126,2.428798,-0.154126,0.047510
30.699999,0.570578,0.153500,2.429422,-0.153500,0.047124
30.799999,0.569957,0.152879,2.430043,-0.152879,0.046744
30.899999,0.569338,0.152263,2.430662,-0.152263,0.046368
30.999999,0.568723,0.151652,2.431277,-0.151652,0.045997
31.099999,0.568111,0.151047,2.431889,-0.151047,0.045630
31.199999,0.567501,0.150446,2.432499,-0.150446,0.045268
31.299999,0.566894,0.149851,2.433106,-0.149851,0.044911
31.399999,0.566290,0.149261,2.433710,-0.149261,0.044557
31.499999,0.565689,0.148675,2.434311,-0.148675,0.044209
31.599999,0.565090,0.148094,2.434910,-0.148094,0.043864
31.699999,0.564494,0.147518,2.435506,-0.147518,0.043523
31.799999,0.563901,0.146947,2.436099,-0.146947,0.043187
31.899999,0.563310,0.146380,2.436690,-0.146380,0.042854
31.999999,0.562723,0.145818,2.437277,-0.145818,0.042526
32.099999,0.562137,0.145261,2.437863,-0.145261,0.042202
32.199999,0.561555,0.144708,2.438445,-0.144708,0.041881
32.299999,0.560975,0.144159,2.439025,-0.144159,0.041564
32.399999,0.560397,0.143615,2.439603,-0.143615,0.041251
32.499999,0.559822,0.143075,2.440178,-0.143075,0.040941
32.599999,0.559250,0.142540,2.440750,-0.142540,0.040635
32.699999,0.558680,0.142009,2.441320,-0.142009,0.040333
32.799999,0.558113,0.141481,2.441887,-0.141481,0.040034
32.899999,0.557548,0.140958,2.442452,-0.140958,0.039739
32.999999,0.556986,0.140439,2.443014,-0.140439,0.039446
33.099999,0.556426,0.139924,2.443574,-0.139924,0.039158
33.199999,0.555868,0.139413,2.444132,-0.139413,0.038872
33.299999,0.555313,0.138906,2.444687,-0.138906,0.038590
33.399999,0.554761,0.138403,2.445239,-0.138403,0.038311
33.499999,0.554210,0.137904,2.445790,-0.137904,0.038035
33.599999,0.553662,0.137409,2.446338,-0.137409,0.037762
33.699999,0.553117,0.136917,2.446883,-0.136917,0.037492
33.799999,0.552574,0.136429,2.447426,-0.136429,0.037226
33.899999,0.552033,0.135945,2.447967,-0.135945,0.036962
33.999999,0.551494,0.135464,2.448506,-0.135464,0.036701
34.099999,0.550958,0.134987,2.449042,-0.134987,0.036443
34.199999,0.550424,0.134513,2.449576,-0.134513,0.036188
34.299999,0.549892,0.134043,2.450108,-0.134043,0.035935
34.399999,0.549362,0.133577,2.450638,-0.133577,0.035685
34.499999,0.548835,0.133114,2.451165,-0.133114,0.035438
34.599999,0.548310,0.132654,2.451690,-0.132654,0.035194
34.699999,0.547787,0.132197,2.452213,-0.132197,0.034952
34.799999,0.547266,0.131744,2.452734,-0.131744,0.034713
34.899999,0.546747,0.131295,2.453253,-0.131295,0.034477
34.999999,0.546231,0.130848,2.453769,-0.130848,0.034242
35.099999,0.545717,0.130405,2.454283,-0.130405,0.034011
35.199999,0.545204,0.129965,2.454796,-0.129965,0.033782
35.299999,0.544694,0.129528,2.455306,-0.129528,0.033555
35.399999,0.544186,0.129094,2.455814,-0.129094,0.033330
35.499999,0.543680,0.128663,2.456320,-0.128663,0.033108
35.599999,0.543176,0.128235,2.456824,-0.128235,0.032889
35.699999,0.542674,0.127811,2.457326,-0.127811,0.032671
35.799999,0.542174,0.127389,2.457826,-0.127389,0.032456
35.899999,0.541676,0.126970,2.458324,-0.126970,0.032243
35.999999,0.541181,0.126554,2.458819,-0.126554,0.032032
36.099999,0.540687,0.126141,2.459313,-0.126141,0.031823
36.199999,0.540195,0.125731,2.459805,-0.125731,0.031617
36.299999,0.539705,0.125324,2.460295,-0.125324,0.031412
36.399999,0.539217,0.124919,2.460783,-0.124919,0.031210
36.499999,0.538731,0.124518,2.461269,-0.124518,0.031009
36.599999,0.538247,0.124119,2.461753,-0.124119,0.030811
36.699999,0.537764,0.123723,2.462236,-0.123723,0.030615
36.799999,0.537284,0.123329,2.462716,-0.123329,0.030420
36.899999,0.536806,0.122938,2.463194,-0.122938,0.030228
36.999999,0.536329,0.122550,2.463671,-0.122550,0.030037
37.099999,0.535854,0.122164,2.464146,-0.122164,0.029848
37.199999,0.535381,0.121781,2.464619,-0.121781,0.029661
37.299999,0.534910,0.121400,2.465090,-0.121400,0.029476
37.399999,0.534441,0.121022,2.465559,-0.121022,0.029293
37.499999,0.533974,0.120647,2.466026,-0.120647,0.029111
37.599999,0.533508,0.120274,2.466492,-0.120274,0.028932
37.699999,0.533044,0.119903,2.466956,-0.119903,0.028754
37.799999,0.532582,0.119535,2.467418,-0.119535,0.028577
37.899999,0.532122,0.119169,2.467878,-0.119169,0.028403
37.999999,0.531663,0.118806,2.468337,-0.118806,0.028230
38.099999,0.531206,0.118445,2.468794,-0.118445,0.028058
38.199999,0.530751,0.118086,2.469249,-0.118086,0.027889
38.299999,0.530298,0.117730,2.469702,-0.117730,0.027721
38.399999,0.529846,0.117376,2.470154,-0.117376,0.027554
38.499999,0.529396,0.117024,2.470604,-0.117024,0.027389
38.599999,0.528947,0.116674,2.471053,-0.116674,0.027226
38.699999,0.528501,0.116327,2.471499,-0.116327,0.027064
38.799999,0.528056,0.115982,2.471944,-0.115982,0.026904
38.899999,0.527612,0.115639,2.472388,-0.115639,0.026745
38.999999,0.527171,0.115298,2.472829,-0.115298,0.026587
