# Two Dipoles from onedisk
# Commit: 2026-06-04-2-g5a5da60-dirty
# KinematicViscosity: 0
# TauMode: Dynamic τ_i = 1/Σ_n exp(-ξ²)
# Date: 2026-06-10 04:21:57
time,d1_rx,d1_ry,d1_rz,d1_mx,d1_my,d1_mz,d2_rx,d2_ry,d2_rz,d2_mx,d2_my,d2_mz,sum_zeta_square
179.999996,-0.798236,1.793516,1.379269,0.499406,0.671484,0.019172,-0.947349,1.888385,1.383789,-0.540406,-0.588484,0.045828,1.341117
180.499996,-0.799641,1.799878,1.383063,0.486200,0.680912,0.019591,-0.950837,1.891823,1.387635,-0.527200,-0.597912,0.045409,1.337915
180.999996,-0.801075,1.806262,1.386858,0.472825,0.690061,0.020013,-0.954296,1.895238,1.391480,-0.513825,-0.607061,0.044987,1.334712
181.499996,-0.802537,1.812666,1.390654,0.459287,0.698930,0.020440,-0.957727,1.898629,1.395325,-0.500287,-0.615930,0.044560,1.331507
181.999996,-0.804029,1.819090,1.394450,0.445592,0.707514,0.020870,-0.961128,1.901998,1.399168,-0.486592,-0.624514,0.044130,1.328300
182.499996,-0.805549,1.825533,1.398247,0.431746,0.715811,0.021304,-0.964499,1.905345,1.403010,-0.472746,-0.632811,0.043696,1.325091
182.999996,-0.807100,1.831996,1.402045,0.417755,0.723818,0.021740,-0.967841,1.908670,1.406851,-0.458755,-0.640818,0.043260,1.321881
183.499996,-0.808681,1.838477,1.405844,0.403625,0.731534,0.022180,-0.971151,1.911974,1.410691,-0.444625,-0.648534,0.042820,1.318669
183.999996,-0.810292,1.844976,1.409643,0.389363,0.738955,0.022623,-0.974430,1.915258,1.414529,-0.430363,-0.655955,0.042377,1.315455
184.499996,-0.811935,1.851493,1.413443,0.374973,0.746080,0.023068,-0.977678,1.918523,1.418367,-0.415974,-0.663080,0.041932,1.312239
184.999996,-0.813609,1.858026,1.417244,0.360464,0.752905,0.023515,-0.980894,1.921768,1.422203,-0.401464,-0.669905,0.041485,1.309020
185.499996,-0.815314,1.864575,1.421046,0.345840,0.759430,0.023965,-0.984077,1.924995,1.426038,-0.386840,-0.676430,0.041035,1.305800
185.999996,-0.817052,1.871139,1.424849,0.331108,0.765653,0.024417,-0.987227,1.928204,1.429872,-0.372108,-0.682653,0.040583,1.302578
186.499996,-0.818822,1.877718,1.428652,0.316274,0.771571,0.024871,-0.990344,1.931396,1.433705,-0.357274,-0.688571,0.040129,1.299354
186.999996,-0.820625,1.884312,1.432456,0.301345,0.777183,0.025326,-0.993427,1.934571,1.437536,-0.342345,-0.694183,0.039674,1.296127
187.499996,-0.822460,1.890919,1.436261,0.286326,0.782488,0.025783,-0.996476,1.937731,1.441366,-0.327326,-0.699488,0.039217,1.292898
187.999996,-0.824329,1.897539,1.440067,0.271225,0.787484,0.026241,-0.999490,1.940875,1.445195,-0.312225,-0.704484,0.038759,1.289667
188.499996,-0.826232,1.904171,1.443874,0.256048,0.792170,0.026701,-1.002470,1.944005,1.449023,-0.297048,-0.709170,0.038299,1.286433
188.999996,-0.828168,1.910815,1.447681,0.240801,0.796545,0.027161,-1.005414,1.947121,1.452849,-0.281801,-0.713545,0.037839,1.283197
189.499996,-0.830138,1.917470,1.451490,0.225490,0.800609,0.027621,-1.008323,1.950224,1.456674,-0.266490,-0.717609,0.037379,1.279959
189.999996,-0.832143,1.924135,1.455299,0.210122,0.804359,0.028083,-1.011196,1.953314,1.460498,-0.251122,-0.721359,0.036917,1.276718
190.499996,-0.834182,1.930810,1.459109,0.194703,0.807797,0.028544,-1.014033,1.956392,1.464321,-0.235703,-0.724797,0.036456,1.273475
190.999996,-0.836256,1.937495,1.462920,0.179240,0.810920,0.029006,-1.016834,1.959459,1.468142,-0.220240,-0.727920,0.035994,1.270229
191.499996,-0.838364,1.944187,1.466732,0.163740,0.813729,0.029467,-1.019597,1.962516,1.471962,-0.204740,-0.730729,0.035533,1.266981
191.999996,-0.840508,1.950888,1.470544,0.148207,0.816224,0.029928,-1.022324,1.965563,1.475781,-0.189207,-0.733224,0.035072,1.263730
192.499996,-0.842687,1.957595,1.474358,0.132650,0.818404,0.030389,-1.025014,1.968602,1.479598,-0.173650,-0.735404,0.034611,1.260476
192.999996,-0.844902,1.964309,1.478172,0.117074,0.820269,0.030849,-1.027667,1.971632,1.483414,-0.158074,-0.737269,0.034151,1.257219
193.499996,-0.847152,1.971029,1.481987,0.101486,0.821820,0.031308,-1.030281,1.974655,1.487229,-0.142486,-0.738820,0.033692,1.253959
193.999996,-0.849438,1.977753,1.485803,0.085892,0.823056,0.031766,-1.032858,1.977671,1.491042,-0.126892,-0.740056,0.033234,1.250697
194.499996,-0.851760,1.984482,1.489620,0.070298,0.823978,0.032223,-1.035397,1.980681,1.494854,-0.111298,-0.740978,0.032777,1.247431
194.999996,-0.854118,1.991215,1.493437,0.054711,0.824587,0.032678,-1.037898,1.983686,1.498665,-0.095711,-0.741587,0.032322,1.244163
195.499996,-0.856512,1.997950,1.497256,0.039138,0.824884,0.033132,-1.040360,1.986687,1.502474,-0.080138,-0.741884,0.031868,1.240891
195.999996,-0.858942,2.004688,1.501075,0.023583,0.824868,0.033584,-1.042784,1.989685,1.506282,-0.064583,-0.741868,0.031416,1.237617
196.499996,-0.861408,2.011427,1.504896,0.008055,0.824541,0.034033,-1.045169,1.992679,1.510089,-0.049055,-0.741541,0.030967,1.234339
196.999996,-0.863911,2.018167,1.508717,-0.007442,0.823904,0.034481,-1.047516,1.995672,1.513894,-0.033558,-0.740904,0.030519,1.231058
197.499996,-0.866451,2.024907,1.512539,-0.022900,0.822958,0.034926,-1.049824,1.998663,1.517699,-0.018100,-0.739958,0.030074,1.227775
197.999996,-0.869026,2.031646,1.516361,-0.038314,0.821705,0.035369,-1.052093,2.001654,1.521501,-0.002686,-0.738705,0.029631,1.224488
198.499996,-0.871638,2.038384,1.520185,-0.053677,0.820145,0.035809,-1.054323,2.004646,1.525303,0.012677,-0.737145,0.029191,1.221198
198.999996,-0.874287,2.045120,1.524009,-0.068984,0.818281,0.036246,-1.056514,2.007638,1.529103,0.027984,-0.735281,0.028754,1.217905
199.499996,-0.876972,2.051854,1.527835,-0.084228,0.816114,0.036680,-1.058666,2.010632,1.532901,0.043228,-0.733114,0.028320,1.214609
199.999996,-0.879694,2.058584,1.531661,-0.099403,0.813646,0.037111,-1.060779,2.013629,1.536698,0.058403,-0.730646,0.027889,1.211309
200.499996,-0.882452,2.065310,1.535488,-0.114503,0.810878,0.037539,-1.062854,2.016630,1.540494,0.073503,-0.727878,0.027461,1.208007
200.999996,-0.885246,2.072031,1.539315,-0.129522,0.807813,0.037962,-1.064889,2.019635,1.544289,0.088522,-0.724813,0.027038,1.204701
201.499995,-0.888077,2.078747,1.543144,-0.144455,0.804453,0.038382,-1.066885,2.022645,1.548082,0.103455,-0.721453,0.026618,1.201392
201.999995,-0.890944,2.085457,1.546973,-0.159296,0.800801,0.038798,-1.068843,2.025660,1.551874,0.118296,-0.717801,0.026202,1.198080
202.499995,-0.893848,2.092160,1.550803,-0.174038,0.796857,0.039210,-1.070761,2.028683,1.555665,0.133038,-0.713857,0.025790,1.194765
202.999995,-0.896787,2.098855,1.554634,-0.188677,0.792626,0.039618,-1.072641,2.031713,1.559454,0.147677,-0.709626,0.025382,1.191447
203.499995,-0.899763,2.105542,1.558466,-0.203206,0.788109,0.040022,-1.074483,2.034751,1.563242,0.162206,-0.705110,0.024978,1.188125
203.999995,-0.902774,2.112220,1.562298,-0.217620,0.783310,0.040420,-1.076286,2.037798,1.567029,0.176620,-0.700310,0.024580,1.184800
204.499995,-0.905821,2.118888,1.566132,-0.231913,0.778231,0.040815,-1.078051,2.040856,1.570815,0.190913,-0.695231,0.024185,1.181472
204.999995,-0.908904,2.125545,1.569966,-0.246080,0.772875,0.041204,-1.079777,2.043924,1.574599,0.205080,-0.689875,0.023796,1.178141
205.499995,-0.912023,2.132192,1.573800,-0.260116,0.767245,0.041588,-1.081466,2.047003,1.578382,0.219116,-0.684245,0.023412,1.174807
205.999995,-0.915176,2.138826,1.577636,-0.274015,0.761345,0.041967,-1.083117,2.050095,1.582163,0.233015,-0.678345,0.023033,1.171470
206.499995,-0.918365,2.145448,1.581472,-0.287773,0.755177,0.042341,-1.084730,2.053200,1.585943,0.246773,-0.672177,0.022659,1.168130
206.999995,-0.921589,2.152057,1.585309,-0.301383,0.748745,0.042710,-1.086306,2.056319,1.589722,0.260383,-0.665745,0.022290,1.164787
207.499995,-0.924848,2.158652,1.589146,-0.314841,0.742052,0.043072,-1.087845,2.059452,1.593500,0.273841,-0.659052,0.021928,1.161441
207.999995,-0.928141,2.165232,1.592985,-0.328141,0.735103,0.043430,-1.089347,2.062600,1.597277,0.287141,-0.652103,0.021570,1.158092
208.499995,-0.931468,2.171797,1.596824,-0.341280,0.727900,0.043781,-1.090812,2.065765,1.601052,0.300280,-0.644900,0.021219,1.154740
208.999995,-0.934830,2.178347,1.600663,-0.354251,0.720447,0.044126,-1.092241,2.068947,1.604826,0.313251,-0.637447,0.020874,1.151386
209.499995,-0.938225,2.184879,1.604504,-0.367051,0.712749,0.044466,-1.093635,2.072146,1.608599,0.326051,-0.629749,0.020534,1.148029
209.999995,-0.941654,2.191395,1.608345,-0.379675,0.704808,0.044799,-1.094992,2.075363,1.612371,0.338675,-0.621808,0.020201,1.144669
210.499995,-0.945116,2.197892,1.612186,-0.392117,0.696630,0.045126,-1.096314,2.078600,1.616141,0.351117,-0.613630,0.019874,1.141307
210.999995,-0.948611,2.204371,1.616028,-0.404375,0.688219,0.045446,-1.097602,2.081856,1.619910,0.363374,-0.605219,0.019554,1.137942
211.499995,-0.952139,2.210830,1.619871,-0.416442,0.679577,0.045760,-1.098854,2.085133,1.623678,0.375442,-0.596577,0.019240,1.134575
211.999995,-0.955699,2.217270,1.623715,-0.428315,0.670711,0.046067,-1.100073,2.088431,1.627445,0.387315,-0.587711,0.018933,1.131205
212.499995,-0.959291,2.223689,1.627559,-0.439991,0.661623,0.046368,-1.101257,2.091752,1.631211,0.398991,-0.578623,0.018632,1.127833
212.999995,-0.962915,2.230087,1.631403,-0.451464,0.652320,0.046662,-1.102409,2.095095,1.634976,0.410464,-0.569320,0.018338,1.124459
213.499995,-0.966570,2.236462,1.635248,-0.462730,0.642804,0.046948,-1.103527,2.098462,1.638739,0.421730,-0.559804,0.018052,1.121082
213.999995,-0.970256,2.242816,1.639094,-0.473787,0.633080,0.047228,-1.104613,2.101852,1.642502,0.432787,-0.550080,0.017772,1.117704
214.499995,-0.973972,2.249146,1.642940,-0.484629,0.623154,0.047501,-1.105667,2.105268,1.646263,0.443629,-0.540154,0.017499,1.114323
214.999995,-0.977719,2.255452,1.646787,-0.495254,0.613030,0.047766,-1.106690,2.108709,1.650023,0.454254,-0.530030,0.017234,1.110941
215.499995,-0.981496,2.261734,1.650634,-0.505658,0.602713,0.048024,-1.107681,2.112176,1.653783,0.464658,-0.519713,0.016976,1.107557
215.999995,-0.985301,2.267991,1.654482,-0.515837,0.592208,0.048275,-1.108642,2.115671,1.657541,0.474837,-0.509208,0.016725,1.104171
216.499995,-0.989136,2.274223,1.658330,-0.525788,0.581519,0.048518,-1.109572,2.119192,1.661298,0.484788,-0.498519,0.016482,1.100784
216.999995,-0.993000,2.280428,1.662178,-0.535508,0.570651,0.048754,-1.110473,2.122742,1.665054,0.494508,-0.487651,0.016246,1.097395
217.499995,-0.996891,2.286607,1.666027,-0.544993,0.559611,0.048982,-1.111345,2.126320,1.668809,0.503993,-0.476611,0.016018,1.094005
217.999995,-1.000810,2.292758,1.669876,-0.554241,0.548402,0.049202,-1.112189,2.129927,1.672564,0.513241,-0.465402,0.015798,1.090613
218.499995,-1.004756,2.298881,1.673726,-0.563249,0.537030,0.049415,-1.113005,2.133565,1.676317,0.522249,-0.454030,0.015585,1.087221
218.999995,-1.008729,2.304976,1.677576,-0.572013,0.525499,0.049620,-1.113793,2.137233,1.680069,0.531013,-0.442499,0.015380,1.083827
219.499995,-1.012728,2.311042,1.681427,-0.580531,0.513816,0.049817,-1.114555,2.140932,1.683820,0.539531,-0.430816,0.015183,1.080432
219.999995,-1.016752,2.317078,1.685277,-0.588801,0.501986,0.050006,-1.115291,2.144662,1.687571,0.547801,-0.418986,0.014994,1.077037
220.499995,-1.020802,2.323084,1.689128,-0.596820,0.490013,0.050187,-1.116002,2.148425,1.691321,0.555820,-0.407013,0.014813,1.073641
220.999995,-1.024876,2.329059,1.692980,-0.604585,0.477904,0.050361,-1.116687,2.152221,1.695069,0.563585,-0.394904,0.014639,1.070244
221.499995,-1.028974,2.335003,1.696831,-0.612095,0.465663,0.050526,-1.117349,2.156050,1.698817,0.571095,-0.382663,0.014474,1.066846
221.999995,-1.033096,2.340915,1.700683,-0.619348,0.453296,0.050683,-1.117987,2.159913,1.702564,0.578348,-0.370296,0.014317,1.063449
222.499995,-1.037240,2.346795,1.704535,-0.626341,0.440809,0.050832,-1.118602,2.163810,1.706311,0.585341,-0.357809,0.014168,1.060051
222.999995,-1.041407,2.352642,1.708388,-0.633072,0.428206,0.050973,-1.119195,2.167742,1.710056,0.592072,-0.345206,0.014027,1.056653
223.499995,-1.045595,2.358456,1.712240,-0.639540,0.415494,0.051106,-1.119767,2.171709,1.713801,0.598540,-0.332494,0.013894,1.053255
223.999995,-1.049805,2.364236,1.716093,-0.645743,0.402679,0.051231,-1.120317,2.175711,1.717545,0.604743,-0.319679,0.013769,1.049857
224.499995,-1.054036,2.369982,1.719946,-0.651679,0.389765,0.051347,-1.120848,2.179750,1.721288,0.610679,-0.306765,0.013653,1.046459
224.999995,-1.058286,2.375694,1.723799,-0.657348,0.376758,0.051456,-1.121359,2.183826,1.725030,0.616348,-0.293758,0.013544,1.043062
225.499995,-1.062556,2.381370,1.727652,-0.662747,0.363664,0.051556,-1.121852,2.187938,1.728772,0.621747,-0.280664,0.013444,1.039666
225.999995,-1.066844,2.387011,1.731505,-0.667876,0.350488,0.051648,-1.122326,2.192088,1.732513,0.626876,-0.267488,0.013352,1.036270
226.499995,-1.071151,2.392616,1.735358,-0.672733,0.337236,0.051731,-1.122784,2.196276,1.736254,0.631733,-0.254236,0.013269,1.032874
226.999995,-1.075475,2.398184,1.739211,-0.677318,0.323915,0.051807,-1.123225,2.200502,1.739994,0.636318,-0.240915,0.013193,1.029480
227.499995,-1.079815,2.403716,1.743064,-0.681630,0.310528,0.051874,-1.123650,2.204766,1.743733,0.640630,-0.227528,0.013126,1.026087
227.999995,-1.084172,2.409210,1.746917,-0.685668,0.297082,0.051933,-1.124061,2.209070,1.747472,0.644668,-0.214082,0.013067,1.022694
228.499995,-1.088544,2.414667,1.750770,-0.689431,0.283583,0.051984,-1.124458,2.213412,1.751210,0.648431,-0.200583,0.013016,1.019303
228.999995,-1.092931,2.420085,1.754624,-0.692919,0.270036,0.052027,-1.124841,2.217794,1.754948,0.651919,-0.187036,0.012973,1.015913
229.499995,-1.097332,2.425466,1.758476,-0.696132,0.256447,0.052061,-1.125212,2.222216,1.758685,0.655132,-0.173447,0.012939,1.012525
229.999995,-1.101746,2.430808,1.762329,-0.699069,0.242822,0.052088,-1.125570,2.226678,1.762422,0.658069,-0.159822,0.012912,1.009139
230.499995,-1.106173,2.436110,1.766182,-0.701731,0.229165,0.052106,-1.125918,2.231181,1.766158,0.660731,-0.146165,0.012894,1.005754
230.999995,-1.110611,2.441374,1.770035,-0.704116,0.215484,0.052116,-1.126256,2.235724,1.769894,0.663116,-0.132484,0.012884,1.002371
231.499995,-1.115061,2.446598,1.773887,-0.706226,0.201783,0.052118,-1.126584,2.240307,1.773629,0.665226,-0.118783,0.012882,0.998990
231.999995,-1.119522,2.451781,1.777739,-0.708061,0.188068,0.052112,-1.126904,2.244932,1.777364,0.667061,-0.105068,0.012888,0.995611
232.499995,-1.123992,2.456925,1.781591,-0.709620,0.174345,0.052098,-1.127216,2.249598,1.781098,0.668620,-0.091345,0.012902,0.992235
232.999995,-1.128471,2.462028,1.785443,-0.710905,0.160618,0.052077,-1.127521,2.254306,1.784833,0.669905,-0.077618,0.012923,0.988860
233.499995,-1.132958,2.467090,1.789294,-0.711915,0.146895,0.052047,-1.127820,2.259055,1.788566,0.670915,-0.063895,0.012953,0.985488
233.999995,-1.137452,2.472112,1.793145,-0.712652,0.133179,0.052009,-1.128114,2.263846,1.792300,0.671652,-0.050179,0.012991,0.982119
234.499995,-1.141953,2.477092,1.796996,-0.713117,0.119477,0.051964,-1.128403,2.268679,1.796033,0.672117,-0.036477,0.013036,0.978752
234.999995,-1.146460,2.482030,1.800847,-0.713309,0.105794,0.051911,-1.128689,2.273553,1.799766,0.672309,-0.022794,0.013089,0.975388
235.499995,-1.150972,2.486927,1.804697,-0.713231,0.092136,0.051850,-1.128972,2.278470,1.803499,0.672231,-0.009136,0.013150,0.972027
235.999995,-1.155489,2.491782,1.808546,-0.712883,0.078507,0.051782,-1.129253,2.283429,1.807232,0.671883,0.004493,0.013218,0.968668
236.499995,-1.160008,2.496595,1.812395,-0.712266,0.064914,0.051706,-1.129533,2.288431,1.810964,0.671266,0.018086,0.013294,0.965313
236.999995,-1.164531,2.501366,1.816244,-0.711383,0.051361,0.051622,-1.129813,2.293474,1.814696,0.670383,0.031639,0.013378,0.961961
237.499995,-1.169055,2.506094,1.820092,-0.710233,0.037854,0.051531,-1.130094,2.298560,1.818428,0.669233,0.045146,0.013469,0.958612
237.999995,-1.173581,2.510780,1.823940,-0.708820,0.024399,0.051433,-1.130375,2.303688,1.822160,0.667820,0.058601,0.013567,0.955267
238.499995,-1.178107,2.515423,1.827787,-0.707143,0.010999,0.051327,-1.130659,2.308859,1.825892,0.666143,0.072001,0.013673,0.951925
238.999995,-1.182632,2.520024,1.831634,-0.705206,-0.002339,0.051215,-1.130947,2.314072,1.829623,0.664206,0.085339,0.013785,0.948586
239.499995,-1.187156,2.524581,1.835480,-0.703010,-0.015611,0.051095,-1.131238,2.319327,1.833355,0.662010,0.098611,0.013905,0.945251
239.999995,-1.191678,2.529096,1.839325,-0.700556,-0.028811,0.050968,-1.131534,2.324625,1.837086,0.659556,0.111811,0.014032,0.941920
240.499995,-1.196197,2.533568,1.843170,-0.697847,-0.041935,0.050834,-1.131835,2.329965,1.840818,0.656847,0.124935,0.014166,0.938592
240.999995,-1.200712,2.537997,1.847014,-0.694886,-0.054977,0.050694,-1.132143,2.335346,1.844549,0.653886,0.137977,0.014306,0.935268
241.499995,-1.205222,2.542383,1.850857,-0.691673,-0.067933,0.050546,-1.132459,2.340770,1.848281,0.650673,0.150933,0.014454,0.931947
241.999995,-1.209726,2.546726,1.854700,-0.688212,-0.080798,0.050392,-1.132783,2.346236,1.852013,0.647212,0.163798,0.014608,0.928631
242.499995,-1.214224,2.551025,1.858542,-0.684505,-0.093567,0.050231,-1.133116,2.351743,1.855744,0.643505,0.176567,0.014769,0.925319
242.999995,-1.218715,2.555282,1.862383,-0.680555,-0.106235,0.050064,-1.133458,2.357293,1.859476,0.639555,0.189235,0.014936,0.922010
243.499995,-1.223198,2.559496,1.866223,-0.676363,-0.118798,0.049891,-1.133811,2.362883,1.863208,0.635363,0.201798,0.015109,0.918706
243.999995,-1.227672,2.563667,1.870062,-0.671933,-0.131251,0.049711,-1.134176,2.368515,1.866940,0.630933,0.214251,0.015289,0.915406
244.499995,-1.232136,2.567795,1.873901,-0.667268,-0.143589,0.049525,-1.134553,2.374188,1.870672,0.626268,0.226589,0.015475,0.912110
244.999995,-1.236590,2.571881,1.877739,-0.662369,-0.155809,0.049333,-1.134943,2.379902,1.874404,0.621369,0.238809,0.015667,0.908818
245.499995,-1.241032,2.575923,1.881576,-0.657241,-0.167905,0.049135,-1.135346,2.385656,1.878136,0.616241,0.250905,0.015865,0.905531
245.999995,-1.245462,2.579924,1.885411,-0.651886,-0.179874,0.048931,-1.135765,2.391451,1.881869,0.610886,0.262874,0.016069,0.902248
246.499994,-1.249879,2.583882,1.889246,-0.646308,-0.191711,0.048722,-1.136199,2.397286,1.885602,0.605308,0.274711,0.016278,0.898969
246.999994,-1.254281,2.587797,1.893080,-0.640508,-0.203412,0.048506,-1.136650,2.403160,1.889335,0.599508,0.286412,0.016494,0.895694
247.499994,-1.258669,2.591671,1.896913,-0.634492,-0.214973,0.048286,-1.137118,2.409075,1.893068,0.593492,0.297973,0.016714,0.892424
247.999994,-1.263041,2.595503,1.900745,-0.628261,-0.226390,0.048060,-1.137603,2.415028,1.896801,0.587261,0.309390,0.016940,0.889158
248.499994,-1.267396,2.599293,1.904576,-0.621820,-0.237658,0.047829,-1.138108,2.421021,1.900535,0.580820,0.320658,0.017171,0.885897
248.999994,-1.271734,2.603042,1.908405,-0.615171,-0.248775,0.047592,-1.138632,2.427052,1.904269,0.574171,0.331775,0.017408,0.882640
249.499994,-1.276054,2.606749,1.912234,-0.608319,-0.259736,0.047351,-1.139176,2.433121,1.908004,0.567319,0.342736,0.017649,0.879387
249.999994,-1.280355,2.610415,1.916061,-0.601267,-0.270538,0.047105,-1.139741,2.439229,1.911739,0.560267,0.353538,0.017895,0.876139
250.499994,-1.284635,2.614041,1.919888,-0.594018,-0.281176,0.046854,-1.140328,2.445373,1.915474,0.553018,0.364176,0.018146,0.872895
250.999994,-1.288895,2.617627,1.923713,-0.586577,-0.291648,0.046598,-1.140937,2.451555,1.919209,0.545577,0.374648,0.018402,0.869656
251.499994,-1.293134,2.621172,1.927537,-0.578946,-0.301950,0.046338,-1.141569,2.457774,1.922945,0.537946,0.384950,0.018662,0.866421
251.999994,-1.297349,2.624678,1.931359,-0.571131,-0.312079,0.046074,-1.142226,2.464029,1.926681,0.530131,0.395079,0.018926,0.863191
252.499994,-1.301542,2.628144,1.935181,-0.563135,-0.322030,0.045805,-1.142907,2.470320,1.930418,0.522135,0.405030,0.019195,0.859964
252.999994,-1.305710,2.631571,1.939001,-0.554961,-0.331802,0.045532,-1.143614,2.476646,1.934155,0.513961,0.414802,0.019468,0.856743
253.499994,-1.309854,2.634960,1.942819,-0.546614,-0.341391,0.045256,-1.144347,2.483007,1.937893,0.505614,0.424391,0.019744,0.853525
253.999994,-1.313971,2.638310,1.946637,-0.538098,-0.350794,0.044975,-1.145107,2.489403,1.941631,0.497098,0.433794,0.020025,0.850313
254.499994,-1.318062,2.641623,1.950453,-0.529417,-0.360007,0.044691,-1.145894,2.495832,1.945370,0.488417,0.443007,0.020309,0.847104
254.999994,-1.322126,2.644897,1.954267,-0.520576,-0.369029,0.044403,-1.146710,2.502296,1.949109,0.479576,0.452029,0.020597,0.843900
255.499994,-1.326162,2.648135,1.958081,-0.511577,-0.377856,0.044112,-1.147554,2.508792,1.952848,0.470577,0.460856,0.020888,0.840700
255.999994,-1.330169,2.651337,1.961892,-0.502427,-0.386486,0.043818,-1.148428,2.515320,1.956588,0.461427,0.469486,0.021182,0.837505
256.499994,-1.334146,2.654502,1.965703,-0.493129,-0.394916,0.043520,-1.149332,2.521881,1.960329,0.452129,0.477916,0.021480,0.834313
256.999994,-1.338093,2.657632,1.969512,-0.483687,-0.403143,0.043220,-1.150267,2.528473,1.964070,0.442687,0.486143,0.021780,0.831126
257.499994,-1.342008,2.660727,1.973319,-0.474105,-0.411166,0.042917,-1.151234,2.535095,1.967812,0.433105,0.494166,0.022083,0.827943
257.999994,-1.345892,2.663787,1.977125,-0.464389,-0.418982,0.042611,-1.152233,2.541748,1.971554,0.423389,0.501982,0.022389,0.824765
258.499994,-1.349742,2.666813,1.980929,-0.454543,-0.426589,0.042302,-1.153264,2.548431,1.975297,0.413543,0.509589,0.022698,0.821590
258.999994,-1.353559,2.669806,1.984732,-0.444570,-0.433984,0.041991,-1.154329,2.555142,1.979040,0.403570,0.516984,0.023009,0.818419
259.499994,-1.357342,2.672767,1.988533,-0.434477,-0.441166,0.041678,-1.155428,2.561882,1.982784,0.393477,0.524166,0.023322,0.815253
259.999994,-1.361090,2.675694,1.992333,-0.424266,-0.448133,0.041363,-1.156561,2.568650,1.986529,0.383266,0.531133,0.023637,0.812090
260.499994,-1.364802,2.678591,1.996131,-0.413944,-0.454883,0.041046,-1.157729,2.575445,1.990274,0.372944,0.537883,0.023954,0.808932
260.999994,-1.368478,2.681456,1.999927,-0.403514,-0.461414,0.040727,-1.158933,2.582267,1.994020,0.362514,0.544414,0.024273,0.805777
261.499994,-1.372117,2.684291,2.003722,-0.392981,-0.467725,0.040406,-1.160173,2.589114,1.997766,0.351981,0.550725,0.024594,0.802626
261.999994,-1.375718,2.687096,2.007515,-0.382350,-0.473813,0.040084,-1.161450,2.595987,2.001513,0.341350,0.556813,0.024916,0.799479
262.499994,-1.379281,2.689872,2.011306,-0.371625,-0.479679,0.039760,-1.162764,2.602884,2.005261,0.330625,0.562679,0.025240,0.796336
262.999994,-1.382805,2.692620,2.015095,-0.360812,-0.485320,0.039435,-1.164116,2.609805,2.009009,0.319812,0.568320,0.025565,0.793196
263.499994,-1.386289,2.695340,2.018883,-0.349914,-0.490735,0.039109,-1.165506,2.616750,2.012758,0.308914,0.573735,0.025891,0.790060
263.999994,-1.389732,2.698033,2.022669,-0.338937,-0.495923,0.038782,-1.166935,2.623716,2.016508,0.297937,0.578923,0.026218,0.786928
264.499994,-1.393135,2.700701,2.026454,-0.327885,-0.500884,0.038455,-1.168403,2.630705,2.020258,0.286885,0.583884,0.026545,0.783799
264.999994,-1.396496,2.703342,2.030236,-0.316763,-0.505615,0.038126,-1.169910,2.637715,2.024009,0.275763,0.588615,0.026874,0.780674
265.499994,-1.399815,2.705959,2.034017,-0.305576,-0.510116,0.037797,-1.171458,2.644745,2.027761,0.264576,0.593116,0.027203,0.777552
265.999994,-1.403092,2.708552,2.037796,-0.294329,-0.514388,0.037468,-1.173047,2.651794,2.031513,0.253329,0.597388,0.027532,0.774434
266.499994,-1.406325,2.711122,2.041573,-0.283026,-0.518428,0.037138,-1.174676,2.658863,2.035266,0.242026,0.601428,0.027862,0.771319
266.999994,-1.409514,2.713670,2.045348,-0.271672,-0.522236,0.036809,-1.176347,2.665949,2.039020,0.230672,0.605236,0.028191,0.768207
267.499994,-1.412659,2.716196,2.049121,-0.260272,-0.525813,0.036479,-1.178060,2.673053,2.042774,0.219272,0.608813,0.028521,0.765098
267.999994,-1.415759,2.718701,2.052893,-0.248831,-0.529157,0.036150,-1.179815,2.680174,2.046529,0.207831,0.612157,0.028850,0.761993
268.499994,-1.418813,2.721187,2.056662,-0.237352,-0.532269,0.035821,-1.181612,2.687310,2.050285,0.196352,0.615269,0.029179,0.758891
268.999994,-1.421822,2.723654,2.060430,-0.225842,-0.535148,0.035492,-1.183452,2.694462,2.054042,0.184842,0.618148,0.029508,0.755792
269.499994,-1.424784,2.726102,2.064196,-0.214305,-0.537794,0.035164,-1.185336,2.701627,2.057799,0.173305,0.620794,0.029836,0.752696
269.999994,-1.427699,2.728534,2.067960,-0.202746,-0.540207,0.034837,-1.187263,2.708806,2.061557,0.161746,0.623207,0.030163,0.749603
270.499994,-1.430568,2.730949,2.071722,-0.191169,-0.542388,0.034511,-1.189235,2.715998,2.065315,0.150169,0.625388,0.030489,0.746513
270.999994,-1.433388,2.733348,2.075482,-0.179579,-0.544337,0.034185,-1.191250,2.723202,2.069074,0.138579,0.627337,0.030815,0.743426
271.499994,-1.436161,2.735733,2.079240,-0.167981,-0.546054,0.033861,-1.193310,2.730417,2.072834,0.126981,0.629054,0.031139,0.740342
271.999994,-1.438885,2.738105,2.082996,-0.156379,-0.547539,0.033538,-1.195415,2.737642,2.076595,0.115379,0.630539,0.031462,0.737260
272.499994,-1.441560,2.740463,2.086750,-0.144778,-0.548794,0.033217,-1.197565,2.744876,2.080356,0.103778,0.631794,0.031783,0.734182
